,name,id
7086,Statsråd Tord Lien (FrP),TALI
7087,Statsråd Tord Lien (FrP),TALI
7088,Statsråd Tord Lien (FrP),TALI
7089,Statsråd Tord Lien (FrP),TALI
7090,Tone Wilhelmsen Trøen (H),TWT
7091,Tone Wilhelmsen Trøen (H),TWT
7092,Tone Wilhelmsen Trøen (H),TWT
7093,Tone Wilhelmsen Trøen (H),TWT
7094,Anne Helen Rui (A),RUI
7095,Anne Helen Rui (A),RUI
7096,Anne Helen Rui (A),RUI
7097,Anne Helen Rui (A),RUI
7098,Anne Helen Rui (A),RUI
7099,Anne Helen Rui (A),RUI
7100,Anne Helen Rui (A),RUI
7101,Anne Helen Rui (A),RUI
7102,Anne Helen Rui (A),RUI
7103,Anne Helen Rui (A),RUI
7104,Anne Helen Rui (A),RUI
7105,Anne Helen Rui (A),RUI
7106,Anne Helen Rui (A),RUI
7107,Hege Haukeland Liadal (A),HHLI
7108,Hege Haukeland Liadal (A),HHLI
7109,Hege Haukeland Liadal (A),HHLI
7110,Hege Haukeland Liadal (A),HHLI
7111,Magnhild Meltveit Kleppa (Sp) (,MMK
7112,Magnhild Meltveit Kleppa (Sp) (,MMK
7113,Magnhild Meltveit Kleppa (Sp) (,MMK
7114,Magnhild Meltveit Kleppa (Sp) (,MMK
7115,Magnhild Meltveit Kleppa (Sp) (,MMK
7116,Magnhild Meltveit Kleppa (Sp) (,MMK
7117,Magnhild Meltveit Kleppa (Sp) (,MMK
7118,Magnhild Meltveit Kleppa (Sp) (,MMK
7119,Magnhild Meltveit Kleppa (Sp) (,MMK
7120,Magnhild Meltveit Kleppa (Sp) (,MMK
7121,Magnhild Meltveit Kleppa (Sp) (,MMK
7122,Magnhild Meltveit Kleppa (Sp) (,MMK
7123,Magnhild Meltveit Kleppa (Sp) (,MMK
7124,Magnhild Meltveit Kleppa (Sp) (,MMK
7125,Magnhild Meltveit Kleppa (Sp) (,MMK
7126,Magnhild Meltveit Kleppa (Sp) (,MMK
7127,Magnhild Meltveit Kleppa (Sp) (,MMK
7128,Magnhild Meltveit Kleppa (Sp) (,MMK
7129,Magnhild Meltveit Kleppa (Sp) (,MMK
7130,Magnhild Meltveit Kleppa (Sp) (,MMK
7131,Magnhild Meltveit Kleppa (Sp) (,MMK
7132,Magnhild Meltveit Kleppa (Sp) (,MMK
7133,Magnhild Meltveit Kleppa (Sp) (,MMK
7134,Magnhild Meltveit Kleppa (Sp) (,MMK
7135,Magnhild Meltveit Kleppa (Sp) (,MMK
7136,Magnhild Meltveit Kleppa (Sp) (,MMK
7137,Magnhild Meltveit Kleppa (Sp) (,MMK
7138,Magnhild Meltveit Kleppa (Sp) (,MMK
7139,Magnhild Meltveit Kleppa (Sp) (,MMK
7140,Magnhild Meltveit Kleppa (Sp) (,MMK
7141,Magnhild Meltveit Kleppa (Sp) (,MMK
7142,Magnhild Meltveit Kleppa (Sp) (,MMK
7143,Magnhild Meltveit Kleppa (Sp) (,MMK
7144,Magnhild Meltveit Kleppa (Sp) (,MMK
7145,Magnhild Meltveit Kleppa (Sp) (,MMK
7146,Magnhild Meltveit Kleppa (Sp) (,MMK
7147,Magnhild Meltveit Kleppa (Sp) (,MMK
7148,Magnhild Meltveit Kleppa (Sp) (,MMK
7149,Magnhild Meltveit Kleppa (Sp) (,MMK
7150,Magnhild Meltveit Kleppa (Sp) (,MMK
7151,Magnhild Meltveit Kleppa (Sp) (,MMK
7152,Magnhild Meltveit Kleppa (Sp) (,MMK
7153,Magnhild Meltveit Kleppa (Sp) (,MMK
7154,Magnhild Meltveit Kleppa (Sp) (,MMK
7155,Magnhild Meltveit Kleppa (Sp) (,MMK
7156,Magnhild Meltveit Kleppa (Sp) (,MMK
7157,Magnhild Meltveit Kleppa (Sp) (,MMK
7158,Magnhild Meltveit Kleppa (Sp) (,MMK
7159,Magnhild Meltveit Kleppa (Sp) (,MMK
7160,Magnhild Meltveit Kleppa (Sp) (,MMK
7161,Magnhild Meltveit Kleppa (Sp) (,MMK
7162,Magnhild Meltveit Kleppa (Sp) (,MMK
7163,Magnhild Meltveit Kleppa (Sp) (,MMK
7164,Magnhild Meltveit Kleppa (Sp) (,MMK
7165,Magnhild Meltveit Kleppa (Sp) (,MMK
7166,Magnhild Meltveit Kleppa (Sp) (,MMK
7167,Magnhild Meltveit Kleppa (Sp) (,MMK
7168,Magnhild Meltveit Kleppa (Sp) (,MMK
7169,Magnhild Meltveit Kleppa (Sp) (,MMK
7170,Magnhild Meltveit Kleppa (Sp) (,MMK
7171,Magnhild Meltveit Kleppa (Sp) (,MMK
7172,Magnhild Meltveit Kleppa (Sp) (,MMK
7173,Magnhild Meltveit Kleppa (Sp) (,MMK
7174,Magnhild Meltveit Kleppa (Sp) (,MMK
7175,John I. Alvheim(Frp),JIA
7176,John I. Alvheim(Frp),JIA
7177,John I. Alvheim(Frp),JIA
7178,John I. Alvheim(Frp),JIA
7179,John I. Alvheim(Frp),JIA
7180,John I. Alvheim(Frp),JIA
7181,John I. Alvheim(Frp),JIA
7182,John I. Alvheim(Frp),JIA
7183,John I. Alvheim(Frp),JIA
7184,John I. Alvheim(Frp),JIA
7185,John I. Alvheim(Frp),JIA
7186,John I. Alvheim(Frp),JIA
7187,John I. Alvheim(Frp),JIA
7188,John I. Alvheim(Frp),JIA
7189,John I. Alvheim(Frp),JIA
7190,John I. Alvheim(Frp),JIA
7191,John I. Alvheim(Frp),JIA
7192,John I. Alvheim(Frp),JIA
7193,John I. Alvheim(Frp),JIA
7194,John I. Alvheim(Frp),JIA
7195,John I. Alvheim(Frp),JIA
7196,John I. Alvheim(Frp),JIA
7197,John I. Alvheim(Frp),JIA
7198,John I. Alvheim(Frp),JIA
7199,John I. Alvheim(Frp),JIA
7200,John I. Alvheim(Frp),JIA
7201,John I. Alvheim(Frp),JIA
7202,John I. Alvheim(Frp),JIA
7203,John I. Alvheim(Frp),JIA
7204,John I. Alvheim(Frp),JIA
7205,John I. Alvheim(Frp),JIA
7206,John I. Alvheim(Frp),JIA
7207,John I. Alvheim(Frp),JIA
7208,John I. Alvheim(Frp),JIA
7209,John I. Alvheim(Frp),JIA
7210,John I. Alvheim(Frp),JIA
7211,Olaf Gjedrem (KrF),OLAG
7212,Olaf Gjedrem (KrF),OLAG
7213,Olaf Gjedrem (KrF),OLAG
7214,Olaf Gjedrem (KrF),OLAG
7215,Olaf Gjedrem (KrF),OLAG
7216,Olaf Gjedrem (KrF),OLAG
7217,Olaf Gjedrem (KrF),OLAG
7218,Olaf Gjedrem (KrF),OLAG
7219,Olaf Gjedrem (KrF),OLAG
7220,Olaf Gjedrem (KrF),OLAG
7221,Olaf Gjedrem (KrF),OLAG
7222,Olaf Gjedrem (KrF),OLAG
7223,Olaf Gjedrem (KrF),OLAG
7224,Olaf Gjedrem (KrF),OLAG
7225,Olaf Gjedrem (KrF),OLAG
7226,Olaf Gjedrem (KrF),OLAG
7227,Pål Yasin Ezzari (SV),PYE
7228,Pål Yasin Ezzari (SV),PYE
7229,Pål Yasin Ezzari (SV),PYE
7230,Pål Yasin Ezzari (SV),PYE
7231,Kjell Opseth (A),KO
7232,Kjell Opseth (A),KO
7233,Kjell Opseth (A),KO
7234,Kjell Opseth (A),KO
7235,Kjell Opseth (A),KO
7236,Kjell Opseth (A),KO
7237,Kjell Opseth (A),KO
7238,Kjell Opseth (A),KO
7239,Kjell Opseth (A),KO
7240,Representanten Harald Victor Hove (H),HVH
7241,Representanten Harald Victor Hove (H),HHO
7242,Representanten Harald Victor Hove (H),HVH
7243,Representanten Harald Victor Hove (H),HHO
7244,Representanten Harald Victor Hove (H),HVH
7245,Representanten Harald Victor Hove (H),HHO
7246,Representanten Harald Victor Hove (H),HVH
7247,Representanten Harald Victor Hove (H),HVH
7248,Representanten Harald Victor Hove (H),HHO
7249,Representanten Harald Victor Hove (H),HVH
7250,Representanten Harald Victor Hove (H),HHO
7251,Representanten Harald Victor Hove (H),HVH
7252,Representanten Harald Victor Hove (H),HHO
7253,Representanten Harald Victor Hove (H),HVH
7254,Representanten Harald Victor Hove (H),HVH
7255,Representanten Harald Victor Hove (H),HHO
7256,Representanten Harald Victor Hove (H),HVH
7257,Representanten Harald Victor Hove (H),HHO
7258,Representanten Harald Victor Hove (H),HVH
7259,Representanten Harald Victor Hove (H),HHO
7260,Representanten Harald Victor Hove (H),HVH
7261,Ola D. Gløtvold (Sp),ODG
7262,Ola D. Gløtvold (Sp),ODG
7263,Ola D. Gløtvold (Sp),ODG
7264,Ola D. Gløtvold (Sp),ODG
7265,John Dale (Sp),JD
7266,John Dale (Sp),JD
7267,John Dale (Sp),JD
7268,John Dale (Sp),JD
7269,Statsråd Valgerd Svarstad Haugland,VSH
7270,Statsråd Valgerd Svarstad Haugland,VSH
7271,Statsråd Valgerd Svarstad Haugland,VSH
7272,Statsråd Valgerd Svarstad Haugland,VSH
7273,Statsråd Valgerd Svarstad Haugland,VSH
7274,Statsråd Valgerd Svarstad Haugland,VSH
7275,Statsråd Valgerd Svarstad Haugland,VSH
7276,Statsråd Valgerd Svarstad Haugland,VSH
7277,Statsråd Valgerd Svarstad Haugland,VSH
7278,Statsråd Valgerd Svarstad Haugland,VSH
7279,Statsråd Valgerd Svarstad Haugland,VSH
7280,Statsråd Valgerd Svarstad Haugland,VSH
7281,Statsråd Valgerd Svarstad Haugland,VSH
7282,Statsråd Valgerd Svarstad Haugland,VSH
7283,Statsråd Valgerd Svarstad Haugland,VSH
7284,Statsråd Valgerd Svarstad Haugland,VSH
7285,Kristin Ørmen Johnsen (H),KOJ
7286,Kristin Ørmen Johnsen (H),KOJ
7287,Kristin Ørmen Johnsen (H),KOJ
7288,Kristin Ørmen Johnsen (H),KOJ
7289,Leif Helge Kongshaug (V),LEK
7290,Leif Helge Kongshaug (V),LEK
7291,Leif Helge Kongshaug (V),LEK
7292,Leif Helge Kongshaug (V),LEK
7293,Inge Myrvoll SV,IM
7294,Inge Myrvoll SV,IM
7295,Inge Myrvoll SV,IM
7296,Elizabeth Skogrand (H),ESKO
7297,Elizabeth Skogrand (H),ESKO
7298,Elizabeth Skogrand (H),ESKO
7299,Elizabeth Skogrand (H),ESKO
7300,Veronica Pedersen (FrP),VP
7301,Veronica Pedersen (FrP),VP
7302,Veronica Pedersen (FrP),VP
7303,Ursula Evje (Frp),UE
7304,Ursula Evje (Frp),UE
7305,Ursula Evje (Frp),UE
7306,Ursula Evje (Frp),UE
7307,Ursula Evje (Frp),UE
7308,Ursula Evje (Frp),UE
7309,Ursula Evje (Frp),UE
7310,Ursula Evje (Frp),UE
7311,Ursula Evje (Frp),UE
7312,Camilla Storøy Hermansen (KrF),CSH
7313,Camilla Storøy Hermansen (KrF),CSH
7314,Camilla Storøy Hermansen (KrF),CSH
7315,Camilla Storøy Hermansen (KrF),CSH
7316,Terje Aasland (A),TELA
7317,Terje Aasland (A),TELA
7318,Terje Aasland (A),TELA
7319,Terje Aasland (A),TELA
7320,Tone Liljeroth (FrP),TOIL
7321,Tone Liljeroth (FrP),TOIL
7322,Tone Liljeroth (FrP),TOIL
7323,Tone Liljeroth (FrP),TOIL
7324,Nils A. Røhne (A),NAR
7325,Nils A. Røhne (A),NAR
7326,Nils A. Røhne (A),NAR
7327,Nils A. Røhne (A),NAR
7328,Nils A. Røhne (A),NAR
7329,Nils A. Røhne (A),NAR
7330,Nils A. Røhne (A),NAR
7331,Nils A. Røhne (A),NAR
7332,Nils A. Røhne (A),NAR
7333,Stortingspresident Olemic Thommessen (H),OLET
7334,Stortingspresident Olemic Thommessen (H),OLET
7335,Stortingspresident Olemic Thommessen (H),OLET
7336,Stortingspresident Olemic Thommessen (H),OLET
7337,Stortingspresident Olemic Thommessen (H),OLET
7338,Stortingspresident Olemic Thommessen (H),OLET
7339,Stortingspresident Olemic Thommessen (H),OLET
7340,Stortingspresident Olemic Thommessen (H),OLET
7341,Mette Gundersen (A),MEG
7342,Mette Gundersen (A),MEG
7343,Mette Gundersen (A),MEG
7344,Mette Gundersen (A),MEG
7345,Geir Øystein Andersen (KrF),GEA
7346,Geir Øystein Andersen (KrF),GEA
7347,Geir Øystein Andersen (KrF),GEA
7348,Geir Øystein Andersen (KrF),GEA
7349,Inge Lønning (H) «,INL
7350,Inge Lønning (H) «,INL
7351,Inge Lønning (H) «,INL
7352,Inge Lønning (H) «,INL
7353,Inge Lønning (H) «,INL
7354,Inge Lønning (H) «,INL
7355,Inge Lønning (H) «,INL
7356,Inge Lønning (H) «,INL
7357,Inge Lønning (H) «,INL
7358,Statsråd Jonas Gahr Støre,JGS
7359,Statsråd Jonas Gahr Støre,JGS
7360,Statsråd Jonas Gahr Støre,JGS
7361,Statsråd Jonas Gahr Støre,JGS
7362,Statsråd Jonas Gahr Støre,JGS
7363,Statsråd Jonas Gahr Støre,JGS
7364,Statsråd Jonas Gahr Støre,JGS
7365,Statsråd Jonas Gahr Støre,JGS
7366,Statsråd Jonas Gahr Støre,JGS
7367,Statsråd Jonas Gahr Støre,JGS
7368,Statsråd Jonas Gahr Støre,JGS
7369,Statsråd Jonas Gahr Støre,JGS
7370,Statsråd Jonas Gahr Støre,JGS
7371,Statsråd Jonas Gahr Støre,JGS
7372,Statsråd Jonas Gahr Støre,JGS
7373,Statsråd Jonas Gahr Støre,JGS
7374,Cathrin Bretzeg (H),CB
7375,Cathrin Bretzeg (H),CB
7376,Cathrin Bretzeg (H),CB
7377,Cathrin Bretzeg (H),CB
7378,Anders Hornslien (A),AHO
7379,Anders Hornslien (A),AHO
7380,Anders Hornslien (A),AHO
7381,Anders Hornslien (A),AHO
7382,Gunvor Eldegard (A),GUE
7383,Gunvor Eldegard (A),GUE
7384,Gunvor Eldegard (A),GUE
7385,Gunvor Eldegard (A),GUE
7386,Inga Marte Thorkildsen (SV) (121942),IMT
7387,Inga Marte Thorkildsen (SV) (121942),IMT
7388,Inga Marte Thorkildsen (SV) (121942),IMT
7389,Inga Marte Thorkildsen (SV) (121942),IMT
7390,Inga Marte Thorkildsen (SV) (121942),IMT
7391,Inga Marte Thorkildsen (SV) (121942),IMT
7392,Inga Marte Thorkildsen (SV) (121942),IMT
7393,Inga Marte Thorkildsen (SV) (121942),IMT
7394,Inga Marte Thorkildsen (SV) (121942),IMT
7395,Inga Marte Thorkildsen (SV) (121942),IMT
7396,Inga Marte Thorkildsen (SV) (121942),IMT
7397,Inga Marte Thorkildsen (SV) (121942),IMT
7398,Inga Marte Thorkildsen (SV) (121942),IMT
7399,Inga Marte Thorkildsen (SV) (121942),IMT
7400,Inga Marte Thorkildsen (SV) (121942),IMT
7401,Inga Marte Thorkildsen (SV) (121942),IMT
7402,Inga Marte Thorkildsen (SV) (121942),IMT
7403,Inga Marte Thorkildsen (SV) (121942),IMT
7404,Inga Marte Thorkildsen (SV) (121942),IMT
7405,Inga Marte Thorkildsen (SV) (121942),IMT
7406,Inga Marte Thorkildsen (SV) (121942),IMT
7407,Inga Marte Thorkildsen (SV) (121942),IMT
7408,Inga Marte Thorkildsen (SV) (121942),IMT
7409,Inga Marte Thorkildsen (SV) (121942),IMT
7410,Inga Marte Thorkildsen (SV) (121942),IMT
7411,Anders C. Sjaastad (H),ACS
7412,Anders C. Sjaastad (H),ACS
7413,Anders C. Sjaastad (H),ACS
7414,Anders C. Sjaastad (H),ACS
7415,Helga Eggebø (SV),HEE
7416,Helga Eggebø (SV),HEE
7417,Helga Eggebø (SV),HEE
7418,Helga Eggebø (SV),HEE
7419,Karin Yrvin (A),KY
7420,Karin Yrvin (A),KY
7421,Karin Yrvin (A),KY
7422,Karin Yrvin (A),KY
7423,Karin Yrvin (A),KY
7424,Karin Yrvin (A),KY
7425,Karin Yrvin (A),KY
7426,Karin Yrvin (A),KY
7427,Karin Yrvin (A),KY
7428,Wenche Olsen (A),WO
7429,Wenche Olsen (A),WO
7430,Wenche Olsen (A),WO
7431,Wenche Olsen (A),WO
7432,Statsråd Odd Roger Enoksen,ORE
7433,Statsråd Odd Roger Enoksen,ORE
7434,Statsråd Odd Roger Enoksen,ORE
7435,Statsråd Odd Roger Enoksen,ORE
7436,Statsråd Odd Roger Enoksen,ORE
7437,Statsråd Odd Roger Enoksen,ORE
7438,Statsråd Odd Roger Enoksen,ORE
7439,Statsråd Odd Roger Enoksen,ORE
7440,Statsråd Odd Roger Enoksen,ORE
7441,Modulf Aukan (KrF),MODA
7442,Modulf Aukan (KrF),MODA
7443,Modulf Aukan (KrF),MODA
7444,Modulf Aukan (KrF),MODA
7445,Oddvard Nilsen (H),ON
7446,Oddvard Nilsen (H),ON
7447,Oddvard Nilsen (H),ON
7448,Oddvard Nilsen (H),ON
7449,Utenriksminister Jonas Gahr Støre,JGS
7450,Utenriksminister Jonas Gahr Støre,JGS
7451,Utenriksminister Jonas Gahr Støre,JGS
7452,Utenriksminister Jonas Gahr Støre,JGS
7453,Utenriksminister Jonas Gahr Støre,JGS
7454,Utenriksminister Jonas Gahr Støre,JGS
7455,Utenriksminister Jonas Gahr Støre,JGS
7456,Utenriksminister Jonas Gahr Støre,JGS
7457,Utenriksminister Jonas Gahr Støre,JGS
7458,Utenriksminister Jonas Gahr Støre,JGS
7459,Utenriksminister Jonas Gahr Støre,JGS
7460,Utenriksminister Jonas Gahr Støre,JGS
7461,Utenriksminister Jonas Gahr Støre,JGS
7462,Utenriksminister Jonas Gahr Støre,JGS
7463,Utenriksminister Jonas Gahr Støre,JGS
7464,Utenriksminister Jonas Gahr Støre,JGS
7465,Sivert Haugen Bjørnstad (FrP),SHB
7466,Sivert Haugen Bjørnstad (FrP),SHB
7467,Sivert Haugen Bjørnstad (FrP),SHB
7468,Sivert Haugen Bjørnstad (FrP),SHB
7469,Sivert Haugen Bjørnstad (FrP),SHB
7470,Sivert Haugen Bjørnstad (FrP),SHB
7471,Sivert Haugen Bjørnstad (FrP),SHB
7472,Sivert Haugen Bjørnstad (FrP),SHB
7473,Sivert Haugen Bjørnstad (FrP),SHB
7474,Stasråd Lars Sponheim,LS
7475,Stasråd Lars Sponheim,LS
7476,Stasråd Lars Sponheim,LS
7477,Stasråd Lars Sponheim,LS
7478,Stasråd Lars Sponheim,LS
7479,Stasråd Lars Sponheim,LS
7480,Stasråd Lars Sponheim,LS
7481,Stasråd Lars Sponheim,LS
7482,Stasråd Lars Sponheim,LS
7483,Stasråd Lars Sponheim,LS
7484,Stasråd Lars Sponheim,LS
7485,Stasråd Lars Sponheim,LS
7486,Stasråd Lars Sponheim,LS
7487,Stasråd Lars Sponheim,LS
7488,Stasråd Lars Sponheim,LS
7489,Stasråd Lars Sponheim,LS
7490,Hanne Maren Blåfjelldal (FrP),HMB
7491,Hanne Maren Blåfjelldal (FrP),HMB
7492,Hanne Maren Blåfjelldal (FrP),HMB
7493,Hanne Maren Blåfjelldal (FrP),HMB
7494,Erik Solheim (SV),EGS
7495,Erik Solheim (SV),EGS
7496,Erik Solheim (SV),EGS
7497,Erik Solheim (SV),EGS
7498,Erik Solheim (SV),EGS
7499,Erik Solheim (SV),EGS
7500,Erik Solheim (SV),EGS
7501,Erik Solheim (SV),EGS
7502,Erik Solheim (SV),EGS
7503,Erik Solheim (SV),EGS
7504,Erik Solheim (SV),EGS
7505,Erik Solheim (SV),EGS
7506,Erik Solheim (SV),EGS
7507,Erik Solheim (SV),EGS
7508,Erik Solheim (SV),EGS
7509,Erik Solheim (SV),EGS
7510,Erik Solheim (SV),EGS
7511,Erik Solheim (SV),EGS
7512,Erik Solheim (SV),EGS
7513,Erik Solheim (SV),EGS
7514,Erik Solheim (SV),EGS
7515,Erik Solheim (SV),EGS
7516,Erik Solheim (SV),EGS
7517,Erik Solheim (SV),EGS
7518,Erik Solheim (SV),EGS
7519,Inger Stolt-Nielsen (H) …,INS
7520,Inger Stolt-Nielsen (H) …,INS
7521,Inger Stolt-Nielsen (H) …,INS
7522,Inger Stolt-Nielsen (H) …,INS
7523,Inger Stolt-Nielsen (H) …,INS
7524,Inger Stolt-Nielsen (H) …,INS
7525,Inger Stolt-Nielsen (H) …,INS
7526,Inger Stolt-Nielsen (H) …,INS
7527,Inger Stolt-Nielsen (H) …,INS
7528,Inger Stolt-Nielsen (H) …,INS
7529,Inger Stolt-Nielsen (H) …,INS
7530,Inger Stolt-Nielsen (H) …,INS
7531,Inger Stolt-Nielsen (H) …,INS
7532,Inger Stolt-Nielsen (H) …,INS
7533,Inger Stolt-Nielsen (H) …,INS
7534,Inger Stolt-Nielsen (H) …,INS
7535,Inger Stolt-Nielsen (H) …,INS
7536,Inger Stolt-Nielsen (H) …,INS
7537,Inger Stolt-Nielsen (H) …,INS
7538,Inger Stolt-Nielsen (H) …,INS
7539,Inger Stolt-Nielsen (H) …,INS
7540,Inger Stolt-Nielsen (H) …,INS
7541,Inger Stolt-Nielsen (H) …,INS
7542,Inger Stolt-Nielsen (H) …,INS
7543,Inger Stolt-Nielsen (H) …,INS
7544,Inger Stolt-Nielsen (H) …,INS
7545,Inger Stolt-Nielsen (H) …,INS
7546,Inger Stolt-Nielsen (H) …,INS
7547,Inger Stolt-Nielsen (H) …,INS
7548,Inger Stolt-Nielsen (H) …,INS
7549,Inger Stolt-Nielsen (H) …,INS
7550,Første visepresident Marit Nybakk,MN
7551,Første visepresident Marit Nybakk,MN
7552,Første visepresident Marit Nybakk,MN
7553,Første visepresident Marit Nybakk,MN
7554,Første visepresident Marit Nybakk,MN
7555,Første visepresident Marit Nybakk,MN
7556,Første visepresident Marit Nybakk,MN
7557,Første visepresident Marit Nybakk,MN
7558,Første visepresident Marit Nybakk,MN
7559,Første visepresident Marit Nybakk,MN
7560,Første visepresident Marit Nybakk,MN
7561,Første visepresident Marit Nybakk,MN
7562,Første visepresident Marit Nybakk,MN
7563,Første visepresident Marit Nybakk,MN
7564,Første visepresident Marit Nybakk,MN
7565,Første visepresident Marit Nybakk,MN
7566,Statsråd Karl-Eirik Schjøtt-Pedersen,KSP
7567,Statsråd Karl-Eirik Schjøtt-Pedersen,KSP
7568,Statsråd Karl-Eirik Schjøtt-Pedersen,KSP
7569,Bente Stein Mathisen (H),BEM
7570,Bente Stein Mathisen (H),BEM
7571,Bente Stein Mathisen (H),BEM
7572,Bente Stein Mathisen (H),BEM
7573,Statsråd Ragnhild Queseth Haarstad,RQH
7574,Statsråd Ragnhild Queseth Haarstad,RQH
7575,Statsråd Ragnhild Queseth Haarstad,RQH
7576,Statsråd Ragnhild Queseth Haarstad,RQH
7577,John I. Alvheim (Frp),JIA
7578,John I. Alvheim (Frp),JIA
7579,John I. Alvheim (Frp),JIA
7580,John I. Alvheim (Frp),JIA
7581,John I. Alvheim (Frp),JIA
7582,John I. Alvheim (Frp),JIA
7583,John I. Alvheim (Frp),JIA
7584,John I. Alvheim (Frp),JIA
7585,John I. Alvheim (Frp),JIA
7586,John I. Alvheim (Frp),JIA
7587,John I. Alvheim (Frp),JIA
7588,John I. Alvheim (Frp),JIA
7589,John I. Alvheim (Frp),JIA
7590,John I. Alvheim (Frp),JIA
7591,John I. Alvheim (Frp),JIA
7592,John I. Alvheim (Frp),JIA
7593,John I. Alvheim (Frp),JIA
7594,John I. Alvheim (Frp),JIA
7595,John I. Alvheim (Frp),JIA
7596,John I. Alvheim (Frp),JIA
7597,John I. Alvheim (Frp),JIA
7598,John I. Alvheim (Frp),JIA
7599,John I. Alvheim (Frp),JIA
7600,John I. Alvheim (Frp),JIA
7601,John I. Alvheim (Frp),JIA
7602,John I. Alvheim (Frp),JIA
7603,John I. Alvheim (Frp),JIA
7604,John I. Alvheim (Frp),JIA
7605,John I. Alvheim (Frp),JIA
7606,John I. Alvheim (Frp),JIA
7607,John I. Alvheim (Frp),JIA
7608,John I. Alvheim (Frp),JIA
7609,John I. Alvheim (Frp),JIA
7610,John I. Alvheim (Frp),JIA
7611,John I. Alvheim (Frp),JIA
7612,John I. Alvheim (Frp),JIA
7613,Terje J. Stenseng (Sp),TST
7614,Terje J. Stenseng (Sp),TST
7615,Terje J. Stenseng (Sp),TST
7616,Terje J. Stenseng (Sp),TST
7617,Terje J. Stenseng (Sp),TST
7618,Terje J. Stenseng (Sp),TST
7619,Terje J. Stenseng (Sp),TST
7620,Terje J. Stenseng (Sp),TST
7621,Terje J. Stenseng (Sp),TST
7622,Saera Khan (A),STK
7623,Saera Khan (A),STK
7624,Saera Khan (A),STK
7625,Saera Khan (A),STK
7626,Svein Flåtten (H) (fra salen),SAF
7627,Svein Flåtten (H) (fra salen),SAF
7628,Svein Flåtten (H) (fra salen),SAF
7629,Svein Flåtten (H) (fra salen),SAF
7630,Svein Flåtten (H) (fra salen),SAF
7631,Svein Flåtten (H) (fra salen),SAF
7632,Svein Flåtten (H) (fra salen),SAF
7633,Svein Flåtten (H) (fra salen),SAF
7634,Svein Flåtten (H) (fra salen),SAF
7635,Svein Flåtten (H) (fra salen),SAF
7636,Svein Flåtten (H) (fra salen),SAF
7637,Svein Flåtten (H) (fra salen),SAF
7638,Svein Flåtten (H) (fra salen),SAF
7639,Svein Flåtten (H) (fra salen),SAF
7640,Svein Flåtten (H) (fra salen),SAF
7641,Svein Flåtten (H) (fra salen),SAF
7642,Statsråd Marit Arnstad,MAA
7643,Statsråd Marit Arnstad,MAA
7644,Statsråd Marit Arnstad,MAA
7645,Statsråd Marit Arnstad,MAA
7646,Statsråd Marit Arnstad,MAA
7647,Statsråd Marit Arnstad,MAA
7648,Statsråd Marit Arnstad,MAA
7649,Statsråd Marit Arnstad,MAA
7650,Statsråd Marit Arnstad,MAA
7651,Tage Pettersen (H),TAGP
7652,Tage Pettersen (H),TAGP
7653,Tage Pettersen (H),TAGP
7654,Tage Pettersen (H),TAGP
7655,Jorodd Asphjell (A),JASP
7656,Jorodd Asphjell (A),JASP
7657,Jorodd Asphjell (A),JASP
7658,Jorodd Asphjell (A),JASP
7659,Abid Q. Raja (V),ABIR
7660,Abid Q. Raja (V),ABIR
7661,Abid Q. Raja (V),ABIR
7662,Abid Q. Raja (V),ABIR
7663,Odd Roger Enoksen (Sp),ORE
7664,Odd Roger Enoksen (Sp),ORE
7665,Odd Roger Enoksen (Sp),ORE
7666,Odd Roger Enoksen (Sp),ORE
7667,Odd Roger Enoksen (Sp),ORE
7668,Odd Roger Enoksen (Sp),ORE
7669,Odd Roger Enoksen (Sp),ORE
7670,Odd Roger Enoksen (Sp),ORE
7671,Odd Roger Enoksen (Sp),ORE
7672,Ingebrigt. S. Sørfonn (KrF),INGS
7673,Ingebrigt. S. Sørfonn (KrF),INGS
7674,Ingebrigt. S. Sørfonn (KrF),INGS
7675,May-Helen Molvær  Grimstad  (KrF) ,MHG
7676,May-Helen Molvær  Grimstad  (KrF) ,MHG
7677,May-Helen Molvær  Grimstad  (KrF) ,MHG
7678,May-Helen Molvær  Grimstad  (KrF) ,MHG
7679,May-Helen Molvær  Grimstad  (KrF) ,MHG
7680,May-Helen Molvær  Grimstad  (KrF) ,MHG
7681,May-Helen Molvær  Grimstad  (KrF) ,MHG
7682,May-Helen Molvær  Grimstad  (KrF) ,MHG
7683,May-Helen Molvær  Grimstad  (KrF) ,MHG
7684,May-Helen Molvær  Grimstad  (KrF) ,MHG
7685,May-Helen Molvær  Grimstad  (KrF) ,MHG
7686,May-Helen Molvær  Grimstad  (KrF) ,MHG
7687,May-Helen Molvær  Grimstad  (KrF) ,MHG
7688,May-Helen Molvær  Grimstad  (KrF) ,MHG
7689,May-Helen Molvær  Grimstad  (KrF) ,MHG
7690,May-Helen Molvær  Grimstad  (KrF) ,MHG
7691,May-Helen Molvær  Grimstad  (KrF) ,MHG
7692,May-Helen Molvær  Grimstad  (KrF) ,MHG
7693,May-Helen Molvær  Grimstad  (KrF) ,MHG
7694,May-Helen Molvær  Grimstad  (KrF) ,MHG
7695,May-Helen Molvær  Grimstad  (KrF) ,MHG
